I9_DX,CCS,CCS_lvl1,CCS_lvl2,CCS_lvl3,CCS_lvl4
0204,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.2
0205,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.2
0212,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.2
0221,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.2
0310,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.2
0391,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.2
0521,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.4
0551,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.4
0730,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.4
0830,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.4
1124,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.4
1140,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.4
1144,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.4
1145,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.4
11505,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.4
11515,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.4
11595,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.4
1304,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.4
1363,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.4
4800,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.4
4801,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.4
4802,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.4
4803,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.4
4808,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.4
4809,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.4
481,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.1
4820,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.2
4821,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.2
4822,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.2
4823,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.2
48230,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.2
48231,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.2
48232,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.2
48239,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.2
4824,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.2
48240,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.2
48241,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.2
48242,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.2
48249,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.2
4828,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.2
48281,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.2
48282,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.2
48283,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.2
48284,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.2
48289,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.2
4829,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.2
483,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.4
4830,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.4
4831,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.4
4838,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.4
4841,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.4
4843,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.4
4845,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.4
4846,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.4
4847,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.4
4848,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.4
485,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.4
486,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.3
5130,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.4
5171,DX122,DX-8,DX-8.1,DX-8.1.1,DX-8.1.1.4
4870,DX123,DX-8,DX-8.1,DX-8.1.2,NA
4871,DX123,DX-8,DX-8.1,DX-8.1.2,NA
4878,DX123,DX-8,DX-8.1,DX-8.1.2,NA
488,DX123,DX-8,DX-8.1,DX-8.1.2,NA
4880,DX123,DX-8,DX-8.1,DX-8.1.2,NA
48801,DX123,DX-8,DX-8.1,DX-8.1.2,NA
48802,DX123,DX-8,DX-8.1,DX-8.1.2,NA
48809,DX123,DX-8,DX-8.1,DX-8.1.2,NA
4881,DX123,DX-8,DX-8.1,DX-8.1.2,NA
48811,DX123,DX-8,DX-8.1,DX-8.1.2,NA
48812,DX123,DX-8,DX-8.1,DX-8.1.2,NA
48819,DX123,DX-8,DX-8.1,DX-8.1.2,NA
48881,DX123,DX-8,DX-8.1,DX-8.1.2,NA
48882,DX123,DX-8,DX-8.1,DX-8.1.2,NA
48889,DX123,DX-8,DX-8.1,DX-8.1.2,NA
463,DX124,DX-8,DX-8.1,DX-8.1.3,NA
4740,DX124,DX-8,DX-8.1,DX-8.1.3,NA
47400,DX124,DX-8,DX-8.1,DX-8.1.3,NA
47401,DX124,DX-8,DX-8.1,DX-8.1.3,NA
47402,DX124,DX-8,DX-8.1,DX-8.1.3,NA
47410,DX124,DX-8,DX-8.1,DX-8.1.3,NA
47411,DX124,DX-8,DX-8.1,DX-8.1.3,NA
47412,DX124,DX-8,DX-8.1,DX-8.1.3,NA
4742,DX124,DX-8,DX-8.1,DX-8.1.3,NA
4748,DX124,DX-8,DX-8.1,DX-8.1.3,NA
4749,DX124,DX-8,DX-8.1,DX-8.1.3,NA
475,DX124,DX-8,DX-8.1,DX-8.1.3,NA
4660,DX125,DX-8,DX-8.1,DX-8.1.4,NA
4661,DX125,DX-8,DX-8.1,DX-8.1.4,NA
46611,DX125,DX-8,DX-8.1,DX-8.1.4,NA
46619,DX125,DX-8,DX-8.1,DX-8.1.4,NA
0320,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.4
0321,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.4
0322,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.4
0323,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.4
0340,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.4
460,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.4
4610,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.4
4611,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.4
4612,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.4
4613,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.4
4618,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.4
4619,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.4
462,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.4
4640,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.4
46400,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.4
46401,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.4
46410,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.4
46411,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.4
46420,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.4
46421,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.4
46430,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.4
46431,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.4
4644,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.3
46450,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.4
46451,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.4
4650,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.4
4658,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.1
4659,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.1
4730,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.2
4731,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.2
4732,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.2
4733,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.2
4738,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.2
4739,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.2
78491,DX126,DX-8,DX-8.1,DX-8.1.5,DX-8.1.5.2
490,DX127,DX-8,DX-8.2,DX-8.2.4,NA
4910,DX127,DX-8,DX-8.2,DX-8.2.4,NA
4911,DX127,DX-8,DX-8.2,DX-8.2.4,NA
4912,DX127,DX-8,DX-8.2,DX-8.2.3,NA
49120,DX127,DX-8,DX-8.2,DX-8.2.3,NA
49121,DX127,DX-8,DX-8.2,DX-8.2.3,NA
49122,DX127,DX-8,DX-8.2,DX-8.2.3,NA
4918,DX127,DX-8,DX-8.2,DX-8.2.4,NA
4919,DX127,DX-8,DX-8.2,DX-8.2.4,NA
4920,DX127,DX-8,DX-8.2,DX-8.2.4,NA
4928,DX127,DX-8,DX-8.2,DX-8.2.1,NA
494,DX127,DX-8,DX-8.2,DX-8.2.4,NA
4940,DX127,DX-8,DX-8.2,DX-8.2.4,NA
4941,DX127,DX-8,DX-8.2,DX-8.2.4,NA
496,DX127,DX-8,DX-8.2,DX-8.2.2,NA
49300,DX128,DX-8,DX-8.3,DX-8.3.2,DX-8.3.2.1
49301,DX128,DX-8,DX-8.3,DX-8.3.2,DX-8.3.2.2
49302,DX128,DX-8,DX-8.3,DX-8.3.2,DX-8.3.2.3
49310,DX128,DX-8,DX-8.3,DX-8.3.2,DX-8.3.2.1
49311,DX128,DX-8,DX-8.3,DX-8.3.2,DX-8.3.2.2
49312,DX128,DX-8,DX-8.3,DX-8.3.2,DX-8.3.2.3
49320,DX128,DX-8,DX-8.3,DX-8.3.1,DX-8.3.1.1
49321,DX128,DX-8,DX-8.3,DX-8.3.1,DX-8.3.1.2
49322,DX128,DX-8,DX-8.3,DX-8.3.1,DX-8.3.1.3
49381,DX128,DX-8,DX-8.3,DX-8.3.2,DX-8.3.2.3
49382,DX128,DX-8,DX-8.3,DX-8.3.2,DX-8.3.2.1
49390,DX128,DX-8,DX-8.3,DX-8.3.2,DX-8.3.2.1
49391,DX128,DX-8,DX-8.3,DX-8.3.2,DX-8.3.2.2
49392,DX128,DX-8,DX-8.3,DX-8.3.2,DX-8.3.2.3
5070,DX129,DX-8,DX-8.4,NA,NA
5100,DX130,DX-8,DX-8.5,DX-8.5.3,NA
5109,DX130,DX-8,DX-8.5,DX-8.5.3,NA
5110,DX130,DX-8,DX-8.5,DX-8.5.1,NA
5111,DX130,DX-8,DX-8.5,DX-8.5.1,NA
5118,DX130,DX-8,DX-8.5,DX-8.5.1,NA
51189,DX130,DX-8,DX-8.5,DX-8.5.1,NA
5119,DX130,DX-8,DX-8.5,DX-8.5.1,NA
5120,DX130,DX-8,DX-8.5,DX-8.5.3,NA
5128,DX130,DX-8,DX-8.5,DX-8.5.3,NA
51281,DX130,DX-8,DX-8.5,DX-8.5.3,NA
51282,DX130,DX-8,DX-8.5,DX-8.5.3,NA
51283,DX130,DX-8,DX-8.5,DX-8.5.3,NA
51284,DX130,DX-8,DX-8.5,DX-8.5.3,NA
51289,DX130,DX-8,DX-8.5,DX-8.5.3,NA
5180,DX130,DX-8,DX-8.5,DX-8.5.2,NA
5181,DX130,DX-8,DX-8.5,DX-8.5.2,NA
5182,DX130,DX-8,DX-8.5,DX-8.5.2,NA
5173,DX131,DX-8,DX-8.6,DX-8.6.2,NA
5185,DX131,DX-8,DX-8.6,DX-8.6.2,NA
51851,DX131,DX-8,DX-8.6,DX-8.6.2,NA
51852,DX131,DX-8,DX-8.6,DX-8.6.2,NA
51853,DX131,DX-8,DX-8.6,DX-8.6.2,NA
51881,DX131,DX-8,DX-8.6,DX-8.6.1,NA
51882,DX131,DX-8,DX-8.6,DX-8.6.2,NA
51883,DX131,DX-8,DX-8.6,DX-8.6.2,NA
51884,DX131,DX-8,DX-8.6,DX-8.6.1,NA
7991,DX131,DX-8,DX-8.6,DX-8.6.2,NA
V461,DX131,DX-8,DX-8.6,DX-8.6.2,NA
V4611,DX131,DX-8,DX-8.6,DX-8.6.2,NA
V4612,DX131,DX-8,DX-8.6,DX-8.6.2,NA
V4613,DX131,DX-8,DX-8.6,DX-8.6.2,NA
V4614,DX131,DX-8,DX-8.6,DX-8.6.2,NA
V462,DX131,DX-8,DX-8.6,NA,NA
4950,DX132,DX-8,DX-8.7,NA,NA
4951,DX132,DX-8,DX-8.7,NA,NA
4952,DX132,DX-8,DX-8.7,NA,NA
4953,DX132,DX-8,DX-8.7,NA,NA
4954,DX132,DX-8,DX-8.7,NA,NA
4955,DX132,DX-8,DX-8.7,NA,NA
4956,DX132,DX-8,DX-8.7,NA,NA
4957,DX132,DX-8,DX-8.7,NA,NA
4958,DX132,DX-8,DX-8.7,NA,NA
4959,DX132,DX-8,DX-8.7,NA,NA
500,DX132,DX-8,DX-8.7,NA,NA
501,DX132,DX-8,DX-8.7,NA,NA
502,DX132,DX-8,DX-8.7,NA,NA
503,DX132,DX-8,DX-8.7,NA,NA
504,DX132,DX-8,DX-8.7,NA,NA
505,DX132,DX-8,DX-8.7,NA,NA
5060,DX132,DX-8,DX-8.7,NA,NA
5061,DX132,DX-8,DX-8.7,NA,NA
5062,DX132,DX-8,DX-8.7,NA,NA
5063,DX132,DX-8,DX-8.7,NA,NA
5064,DX132,DX-8,DX-8.7,NA,NA
5069,DX132,DX-8,DX-8.7,NA,NA
5071,DX132,DX-8,DX-8.7,NA,NA
5078,DX132,DX-8,DX-8.7,NA,NA
5080,DX132,DX-8,DX-8.7,NA,NA
5081,DX132,DX-8,DX-8.7,NA,NA
5082,DX132,DX-8,DX-8.7,NA,NA
5088,DX132,DX-8,DX-8.7,NA,NA
5089,DX132,DX-8,DX-8.7,NA,NA
5131,DX133,DX-8,DX-8.8,DX-8.8.3,NA
514,DX133,DX-8,DX-8.8,DX-8.8.3,NA
515,DX133,DX-8,DX-8.8,DX-8.8.1,NA
5160,DX133,DX-8,DX-8.8,DX-8.8.3,NA
5161,DX133,DX-8,DX-8.8,DX-8.8.3,NA
5162,DX133,DX-8,DX-8.8,DX-8.8.3,NA
5163,DX133,DX-8,DX-8.8,DX-8.8.3,NA
51630,DX133,DX-8,DX-8.8,DX-8.8.3,NA
51631,DX133,DX-8,DX-8.8,DX-8.8.3,NA
51632,DX133,DX-8,DX-8.8,DX-8.8.3,NA
51633,DX133,DX-8,DX-8.8,DX-8.8.3,NA
51634,DX133,DX-8,DX-8.8,DX-8.8.3,NA
51635,DX133,DX-8,DX-8.8,DX-8.8.3,NA
51636,DX133,DX-8,DX-8.8,DX-8.8.3,NA
51637,DX133,DX-8,DX-8.8,DX-8.8.3,NA
5164,DX133,DX-8,DX-8.8,DX-8.8.3,NA
5165,DX133,DX-8,DX-8.8,DX-8.8.3,NA
51661,DX133,DX-8,DX-8.8,DX-8.8.3,NA
51662,DX133,DX-8,DX-8.8,DX-8.8.3,NA
51663,DX133,DX-8,DX-8.8,DX-8.8.3,NA
51664,DX133,DX-8,DX-8.8,DX-8.8.3,NA
51669,DX133,DX-8,DX-8.8,DX-8.8.3,NA
5168,DX133,DX-8,DX-8.8,DX-8.8.3,NA
5169,DX133,DX-8,DX-8.8,DX-8.8.3,NA
5172,DX133,DX-8,DX-8.8,DX-8.8.3,NA
5178,DX133,DX-8,DX-8.8,DX-8.8.3,NA
5183,DX133,DX-8,DX-8.8,DX-8.8.3,NA
5184,DX133,DX-8,DX-8.8,DX-8.8.3,NA
51889,DX133,DX-8,DX-8.8,DX-8.8.3,NA
5194,DX133,DX-8,DX-8.8,DX-8.8.3,NA
5198,DX133,DX-8,DX-8.8,DX-8.8.3,NA
5199,DX133,DX-8,DX-8.8,DX-8.8.3,NA
7825,DX133,DX-8,DX-8.8,DX-8.8.3,NA
78600,DX133,DX-8,DX-8.8,DX-8.8.3,NA
78601,DX133,DX-8,DX-8.8,DX-8.8.3,NA
78602,DX133,DX-8,DX-8.8,DX-8.8.3,NA
78603,DX133,DX-8,DX-8.8,DX-8.8.3,NA
78604,DX133,DX-8,DX-8.8,DX-8.8.3,NA
78605,DX133,DX-8,DX-8.8,DX-8.8.3,NA
78606,DX133,DX-8,DX-8.8,DX-8.8.3,NA
78607,DX133,DX-8,DX-8.8,DX-8.8.3,NA
78609,DX133,DX-8,DX-8.8,DX-8.8.3,NA
7862,DX133,DX-8,DX-8.8,DX-8.8.3,NA
7863,DX133,DX-8,DX-8.8,DX-8.8.3,NA
78630,DX133,DX-8,DX-8.8,DX-8.8.3,NA
78631,DX133,DX-8,DX-8.8,DX-8.8.3,NA
78639,DX133,DX-8,DX-8.8,DX-8.8.3,NA
7864,DX133,DX-8,DX-8.8,DX-8.8.3,NA
78652,DX133,DX-8,DX-8.8,DX-8.8.2,NA
7866,DX133,DX-8,DX-8.8,DX-8.8.3,NA
7867,DX133,DX-8,DX-8.8,DX-8.8.3,NA
7868,DX133,DX-8,DX-8.8,DX-8.8.3,NA
7869,DX133,DX-8,DX-8.8,DX-8.8.3,NA
7931,DX133,DX-8,DX-8.8,DX-8.8.3,NA
79311,DX133,DX-8,DX-8.8,DX-8.8.3,NA
79319,DX133,DX-8,DX-8.8,DX-8.8.3,NA
7942,DX133,DX-8,DX-8.8,DX-8.8.3,NA
V126,DX133,DX-8,DX-8.8,DX-8.8.3,NA
V1260,DX133,DX-8,DX-8.8,DX-8.8.3,NA
V1261,DX133,DX-8,DX-8.8,DX-8.8.3,NA
V1269,DX133,DX-8,DX-8.8,DX-8.8.3,NA
V426,DX133,DX-8,DX-8.8,DX-8.8.3,NA
470,DX134,DX-8,DX-8.9,NA,NA
4710,DX134,DX-8,DX-8.9,NA,NA
4711,DX134,DX-8,DX-8.9,NA,NA
4718,DX134,DX-8,DX-8.9,NA,NA
4719,DX134,DX-8,DX-8.9,NA,NA
4720,DX134,DX-8,DX-8.9,NA,NA
4721,DX134,DX-8,DX-8.9,NA,NA
4722,DX134,DX-8,DX-8.9,NA,NA
4760,DX134,DX-8,DX-8.9,NA,NA
4761,DX134,DX-8,DX-8.9,NA,NA
4770,DX134,DX-8,DX-8.9,NA,NA
4772,DX134,DX-8,DX-8.9,NA,NA
4778,DX134,DX-8,DX-8.9,NA,NA
4779,DX134,DX-8,DX-8.9,NA,NA
4780,DX134,DX-8,DX-8.9,NA,NA
4781,DX134,DX-8,DX-8.9,NA,NA
47811,DX134,DX-8,DX-8.9,NA,NA
47819,DX134,DX-8,DX-8.9,NA,NA
47820,DX134,DX-8,DX-8.9,NA,NA
47821,DX134,DX-8,DX-8.9,NA,NA
47822,DX134,DX-8,DX-8.9,NA,NA
47824,DX134,DX-8,DX-8.9,NA,NA
47825,DX134,DX-8,DX-8.9,NA,NA
47826,DX134,DX-8,DX-8.9,NA,NA
47829,DX134,DX-8,DX-8.9,NA,NA
47830,DX134,DX-8,DX-8.9,NA,NA
47831,DX134,DX-8,DX-8.9,NA,NA
47832,DX134,DX-8,DX-8.9,NA,NA
47833,DX134,DX-8,DX-8.9,NA,NA
47834,DX134,DX-8,DX-8.9,NA,NA
4784,DX134,DX-8,DX-8.9,NA,NA
4785,DX134,DX-8,DX-8.9,NA,NA
4786,DX134,DX-8,DX-8.9,NA,NA
47870,DX134,DX-8,DX-8.9,NA,NA
47871,DX134,DX-8,DX-8.9,NA,NA
47874,DX134,DX-8,DX-8.9,NA,NA
47875,DX134,DX-8,DX-8.9,NA,NA
47879,DX134,DX-8,DX-8.9,NA,NA
4788,DX134,DX-8,DX-8.9,NA,NA
4789,DX134,DX-8,DX-8.9,NA,NA
5191,DX134,DX-8,DX-8.9,NA,NA
51911,DX134,DX-8,DX-8.9,NA,NA
51919,DX134,DX-8,DX-8.9,NA,NA
5192,DX134,DX-8,DX-8.9,NA,NA
5193,DX134,DX-8,DX-8.9,NA,NA
7841,DX134,DX-8,DX-8.9,NA,NA
78440,DX134,DX-8,DX-8.9,NA,NA
78441,DX134,DX-8,DX-8.9,NA,NA
78442,DX134,DX-8,DX-8.9,NA,NA
78443,DX134,DX-8,DX-8.9,NA,NA
78444,DX134,DX-8,DX-8.9,NA,NA
78449,DX134,DX-8,DX-8.9,NA,NA
7847,DX134,DX-8,DX-8.9,NA,NA
7848,DX134,DX-8,DX-8.9,NA,NA
7849,DX134,DX-8,DX-8.9,NA,NA
78499,DX134,DX-8,DX-8.9,NA,NA
7861,DX134,DX-8,DX-8.9,NA,NA
V414,DX134,DX-8,DX-8.9,NA,NA
V440,DX134,DX-8,DX-8.9,NA,NA
V550,DX134,DX-8,DX-8.9,NA,NA
0010,DX135,DX-9,DX-9.1,NA,NA
0011,DX135,DX-9,DX-9.1,NA,NA
0019,DX135,DX-9,DX-9.1,NA,NA
0020,DX135,DX-9,DX-9.1,NA,NA
0021,DX135,DX-9,DX-9.1,NA,NA
0022,DX135,DX-9,DX-9.1,NA,NA
0023,DX135,DX-9,DX-9.1,NA,NA
0029,DX135,DX-9,DX-9.1,NA,NA
0030,DX135,DX-9,DX-9.1,NA,NA
00320,DX135,DX-9,DX-9.1,NA,NA
00329,DX135,DX-9,DX-9.1,NA,NA
0038,DX135,DX-9,DX-9.1,NA,NA
0039,DX135,DX-9,DX-9.1,NA,NA
0040,DX135,DX-9,DX-9.1,NA,NA
0041,DX135,DX-9,DX-9.1,NA,NA
0042,DX135,DX-9,DX-9.1,NA,NA
0043,DX135,DX-9,DX-9.1,NA,NA
0048,DX135,DX-9,DX-9.1,NA,NA
0049,DX135,DX-9,DX-9.1,NA,NA
0050,DX135,DX-9,DX-9.1,NA,NA
0051,DX135,DX-9,DX-9.1,NA,NA
0052,DX135,DX-9,DX-9.1,NA,NA
0053,DX135,DX-9,DX-9.1,NA,NA
0054,DX135,DX-9,DX-9.1,NA,NA
0058,DX135,DX-9,DX-9.1,NA,NA
00581,DX135,DX-9,DX-9.1,NA,NA
00589,DX135,DX-9,DX-9.1,NA,NA
0059,DX135,DX-9,DX-9.1,NA,NA
0060,DX135,DX-9,DX-9.1,NA,NA
0061,DX135,DX-9,DX-9.1,NA,NA
0062,DX135,DX-9,DX-9.1,NA,NA
0063,DX135,DX-9,DX-9.1,NA,NA
0064,DX135,DX-9,DX-9.1,NA,NA
0065,DX135,DX-9,DX-9.1,NA,NA
0066,DX135,DX-9,DX-9.1,NA,NA
0068,DX135,DX-9,DX-9.1,NA,NA
0069,DX135,DX-9,DX-9.1,NA,NA
0070,DX135,DX-9,DX-9.1,NA,NA
0071,DX135,DX-9,DX-9.1,NA,NA
0072,DX135,DX-9,DX-9.1,NA,NA
0073,DX135,DX-9,DX-9.1,NA,NA
0074,DX135,DX-9,DX-9.1,NA,NA
0075,DX135,DX-9,DX-9.1,NA,NA
0078,DX135,DX-9,DX-9.1,NA,NA
0079,DX135,DX-9,DX-9.1,NA,NA
0080,DX135,DX-9,DX-9.1,NA,NA
00800,DX135,DX-9,DX-9.1,NA,NA
00801,DX135,DX-9,DX-9.1,NA,NA
00802,DX135,DX-9,DX-9.1,NA,NA
00803,DX135,DX-9,DX-9.1,NA,NA
00804,DX135,DX-9,DX-9.1,NA,NA
00809,DX135,DX-9,DX-9.1,NA,NA
0081,DX135,DX-9,DX-9.1,NA,NA
0082,DX135,DX-9,DX-9.1,NA,NA
0083,DX135,DX-9,DX-9.1,NA,NA
00841,DX135,DX-9,DX-9.1,NA,NA
00842,DX135,DX-9,DX-9.1,NA,NA
00843,DX135,DX-9,DX-9.1,NA,NA
00844,DX135,DX-9,DX-9.1,NA,NA
00845,DX135,DX-9,DX-9.1,NA,NA
00846,DX135,DX-9,DX-9.1,NA,NA
00847,DX135,DX-9,DX-9.1,NA,NA
00849,DX135,DX-9,DX-9.1,NA,NA
0085,DX135,DX-9,DX-9.1,NA,NA
0086,DX135,DX-9,DX-9.1,NA,NA
00861,DX135,DX-9,DX-9.1,NA,NA
00862,DX135,DX-9,DX-9.1,NA,NA
00863,DX135,DX-9,DX-9.1,NA,NA
00864,DX135,DX-9,DX-9.1,NA,NA
00865,DX135,DX-9,DX-9.1,NA,NA
00866,DX135,DX-9,DX-9.1,NA,NA
00867,DX135,DX-9,DX-9.1,NA,NA
00869,DX135,DX-9,DX-9.1,NA,NA
0088,DX135,DX-9,DX-9.1,NA,NA
0090,DX135,DX-9,DX-9.1,NA,NA
0091,DX135,DX-9,DX-9.1,NA,NA
0092,DX135,DX-9,DX-9.1,NA,NA
0093,DX135,DX-9,DX-9.1,NA,NA
0211,DX135,DX-9,DX-9.1,NA,NA
0222,DX135,DX-9,DX-9.1,NA,NA
5200,DX136,DX-9,DX-9.2,NA,NA
5201,DX136,DX-9,DX-9.2,NA,NA
5202,DX136,DX-9,DX-9.2,NA,NA
5203,DX136,DX-9,DX-9.2,NA,NA
5204,DX136,DX-9,DX-9.2,NA,NA
5205,DX136,DX-9,DX-9.2,NA,NA
5206,DX136,DX-9,DX-9.2,NA,NA
5207,DX136,DX-9,DX-9.2,NA,NA
5208,DX136,DX-9,DX-9.2,NA,NA
5209,DX136,DX-9,DX-9.2,NA,NA
5210,DX136,DX-9,DX-9.2,NA,NA
52100,DX136,DX-9,DX-9.2,NA,NA
52101,DX136,DX-9,DX-9.2,NA,NA
52102,DX136,DX-9,DX-9.2,NA,NA
52103,DX136,DX-9,DX-9.2,NA,NA
52104,DX136,DX-9,DX-9.2,NA,NA
52105,DX136,DX-9,DX-9.2,NA,NA
52106,DX136,DX-9,DX-9.2,NA,NA
52107,DX136,DX-9,DX-9.2,NA,NA
52108,DX136,DX-9,DX-9.2,NA,NA
52109,DX136,DX-9,DX-9.2,NA,NA
5211,DX136,DX-9,DX-9.2,NA,NA
52110,DX136,DX-9,DX-9.2,NA,NA
52111,DX136,DX-9,DX-9.2,NA,NA
52112,DX136,DX-9,DX-9.2,NA,NA
52113,DX136,DX-9,DX-9.2,NA,NA
52114,DX136,DX-9,DX-9.2,NA,NA
52115,DX136,DX-9,DX-9.2,NA,NA
5212,DX136,DX-9,DX-9.2,NA,NA
52120,DX136,DX-9,DX-9.2,NA,NA
52121,DX136,DX-9,DX-9.2,NA,NA
52122,DX136,DX-9,DX-9.2,NA,NA
52123,DX136,DX-9,DX-9.2,NA,NA
52124,DX136,DX-9,DX-9.2,NA,NA
52125,DX136,DX-9,DX-9.2,NA,NA
5213,DX136,DX-9,DX-9.2,NA,NA
52130,DX136,DX-9,DX-9.2,NA,NA
52131,DX136,DX-9,DX-9.2,NA,NA
52132,DX136,DX-9,DX-9.2,NA,NA
52133,DX136,DX-9,DX-9.2,NA,NA
52134,DX136,DX-9,DX-9.2,NA,NA
52135,DX136,DX-9,DX-9.2,NA,NA
5214,DX136,DX-9,DX-9.2,NA,NA
52140,DX136,DX-9,DX-9.2,NA,NA
